Bytes	before-close	40952766464	org.lmdbjava.bench.Chronicle.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080
Bytes	after-close	40952766464	org.lmdbjava.bench.Chronicle.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080
Bytes	before-close	81912651776	org.lmdbjava.bench.Chronicle.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-8176
Bytes	after-close	81912651776	org.lmdbjava.bench.Chronicle.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-8176
Bytes	before-close	163832737792	org.lmdbjava.bench.Chronicle.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-16368
Bytes	after-close	163832737792	org.lmdbjava.bench.Chronicle.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-16368
Bytes	before-close	40888750080	org.lmdbjava.bench.LevelDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080
Bytes	after-close	40888750080	org.lmdbjava.bench.LevelDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080
Bytes	before-close	81857499136	org.lmdbjava.bench.LevelDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-8176
Bytes	after-close	81857499136	org.lmdbjava.bench.LevelDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-8176
Bytes	before-close	163795005440	org.lmdbjava.bench.LevelDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-16368
Bytes	after-close	163795005440	org.lmdbjava.bench.LevelDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-16368
Bytes	compacted	41279447040	org.lmdbjava.bench.LMDB DB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080-writeMap-true-compacted
Bytes	before-close	41279459328	org.lmdbjava.bench.LMDB DB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080-writeMap-true
Bytes	after-close	41279459328	org.lmdbjava.bench.LMDB DB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080-writeMap-true
Bytes	before-close	82241519616	org.lmdbjava.bench.LMDB DB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-8176-writeMap-true
Bytes	after-close	82241519616	org.lmdbjava.bench.LMDB DB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-8176-writeMap-true
Bytes	before-close	164160393216	org.lmdbjava.bench.LMDB DB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-16368-writeMap-true
Bytes	after-close	164160393216	org.lmdbjava.bench.LMDB DB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-16368-writeMap-true
Bytes	before-close	40888770560	org.lmdbjava.bench.RocksDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080
Bytes	after-close	40888770560	org.lmdbjava.bench.RocksDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-4080
Bytes	before-close	81857519616	org.lmdbjava.bench.RocksDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-8176
Bytes	after-close	81857519616	org.lmdbjava.bench.RocksDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-8176
Bytes	before-close	163795025920	org.lmdbjava.bench.RocksDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-16368
Bytes	after-close	163795025920	org.lmdbjava.bench.RocksDB.readKey-SingleShotTime-intKey-true-num-10000000-sequential-false-valRandom-false-valSize-16368
