Bytes	compacted	117452800	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	compacted	117452800	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	compacted	117452800	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	compacted	117452800	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	compacted	117452800	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	compacted	117452800	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB DB.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-true-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-false-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-false-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-false-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	after-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-false-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	before-close	117465088	org.lmdbjava.bench.LMDB BB.readKey-SampleTime-forceSafe-false-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
