Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readCrc-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	117465088	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	117465088	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
Bytes	117465088	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	117465088	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	117465088	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false-compacted
Bytes	117465088	org.lmdbjava.bench.LmdbJavaAgrona.readKey-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-false
Bytes	117452800	org.lmdbjava.bench.LmdbJavaAgrona.readRev-SampleTime-intKey-true-num-1000000-sequential-true-valRandom-false-valSize-100-writeMap-true-compacted
